,Total Logins,Tickets Raised,Customer Tenuer Year,Sentiment Score,Onboarding Year,Loans Accessed,Loans Taken,Monthly Avg Balance,Churned
2998,18.400753212228622,1.0,11,0.692806476,2014,0,1,9109.031664,0
2999,20.400753212228622,4.0,11,0.580664957,2014,0,0,67199.04895,0
3000,20.0,3.0,11,0.408146368,2014,0,0,49289.49355,0
3001,23.0,0.0,9,0.194341693,2016,1,3,38291.34624,0
3002,18.0,2.0,9,0.810845409,2016,2,1,30187.65471,0
3003,15.0,3.0,10,0.571024992,2015,1,0,22383.92204,0
3004,13.0,5.0,9,0.507796399,2016,0,3,15858.48852,1
3005,18.0,5.0,7,-0.033186061,2018,0,0,19790.70626,1
3006,24.0,2.0,12,0.891416304,2013,0,2,50278.31411,0
3007,23.0,1.0,9,0.399300527,2016,2,0,52794.45364,0
3008,18.0,2.0,10,0.648168362,2015,1,0,47357.92374,0
3009,20.0,1.0,11,0.630082532,2014,0,1,31970.96106,0
3010,14.0,2.0,12,0.004742358,2013,1,1,41824.57495,0
3011,23.0,1.0,8,0.626406791,2017,0,1,42472.51906,0
3012,17.0,3.0,10,0.462544932,2015,0,1,18947.80699,0
3013,29.0,0.0,7,0.245502303,2018,2,0,60680.52167,0
3014,21.0,3.0,14,0.630791659,2011,1,0,30366.79679,0
3015,20.0,5.0,9,0.240188103,2016,2,1,70995.11016,1
3016,23.0,8.0,12,0.873201984,2013,1,1,56523.03148,0
3017,24.0,4.0,6,0.254004984,2019,0,1,36399.10055,0
3018,15.0,2.0,10,-0.151867085,2015,3,2,55908.22013,1
3019,18.0,2.0,4,0.403485603,2021,1,2,38364.34678,0
3020,16.0,2.0,9,0.634491417,2016,1,2,69618.60829,0
3021,10.0,3.0,5,0.126190643,2020,1,3,54980.82315,0
3022,15.0,2.0,3,0.316136927,2022,0,1,23981.42003,1
3023,6.0,3.0,7,0.459184524,2018,0,0,63568.51148,1
3024,13.0,3.0,13,0.423869701,2012,1,0,50337.11881,0
3025,16.0,2.0,10,0.563437557,2015,1,1,59189.45245,0
3026,23.0,1.0,4,0.203970455,2021,1,2,46995.4036,0
3027,19.0,1.0,11,0.491539242,2014,1,2,59140.35745,0
3028,18.0,2.0,10,0.634935807,2015,3,2,36471.89582,1
3029,23.0,3.0,12,0.630427252,2013,1,0,30006.15088,0
3030,16.0,3.0,4,0.081138313,2021,2,4,41605.05138,1
3031,9.0,2.0,13,0.165803686,2012,2,1,48272.18002,1
3032,20.0,0.0,13,0.512509328,2012,3,1,57799.517,0
3033,18.0,2.0,4,0.305290839,2021,3,0,68928.01222,0
3034,20.0,3.0,14,0.739296225,2011,0,0,36049.5786,0
3035,22.0,1.0,12,0.059657711,2013,2,0,68222.98775,0
3036,24.0,2.0,12,0.119089266,2013,3,2,67068.4243,0
3037,31.0,1.0,13,0.317622391,2012,0,2,18123.57761,0
3038,13.0,2.0,4,1.120505255,2021,0,1,56908.39708,0
3039,26.0,2.0,10,0.475974528,2015,1,2,79428.56566,0
3040,20.0,2.0,14,0.838728866,2011,0,3,45925.90316,0
3041,20.0,2.0,12,0.068482767,2013,1,3,35247.09595,0
3042,33.0,2.0,11,0.957189389,2014,1,1,40539.49121,0
3043,19.0,3.0,8,0.732031889,2017,0,0,18307.91263,0
3044,22.0,2.0,11,0.731152338,2014,0,0,59993.41202,0
3045,18.0,3.0,7,0.218543739,2018,1,1,44537.94666,0
3046,28.0,1.0,13,0.930836738,2012,0,1,36759.84772,0
3047,27.0,2.0,6,0.666131784,2019,5,1,58822.93229,0
3048,22.0,2.0,10,1.082120068,2015,0,1,61544.0526,0
3049,20.0,4.0,10,0.805225396,2015,1,0,22357.95199,1
3050,22.0,2.0,4,0.175024907,2021,0,0,32193.10404,0
3051,13.0,0.0,12,0.422021911,2013,0,1,69112.93731,0
3052,19.0,1.0,13,0.456255754,2012,1,0,49070.42258,0
3053,24.0,2.0,8,0.373875546,2017,0,1,73185.01625,0
3054,16.0,3.0,13,-0.143536839,2012,0,1,42006.22139,0
3055,20.0,1.0,8,0.457923012,2017,0,1,64637.85498,0
3056,16.0,1.0,13,0.64287536,2012,2,0,70424.86362,0
3057,19.0,1.0,9,0.592460654,2016,1,2,36234.55045,0
3058,24.0,3.0,4,0.454538977,2021,0,2,57409.39937,0
3059,14.0,3.0,8,0.373032558,2017,6,5,17040.66719,1
3060,17.0,2.0,5,0.373146564,2020,0,1,28716.26486,0
3061,13.0,2.0,11,0.717605822,2014,1,1,72599.77278,0
3062,18.0,1.0,9,0.432394553,2016,0,2,52988.11678,0
3063,13.0,1.0,11,0.528652186,2014,2,1,52310.21258,0
3064,17.0,0.0,14,0.329918888,2011,0,0,42957.34927,0
3065,20.0,0.0,11,0.836499007,2014,0,2,48007.52334,0
3066,21.0,2.0,5,0.93411666,2020,1,1,40556.70956,0
3067,28.0,1.0,5,1.121448616,2020,2,1,38018.0064,0
3068,26.0,0.0,11,0.646368966,2014,1,2,69088.84881,0
3069,14.0,4.0,8,-0.159616216,2017,1,4,26706.65947,1
3070,19.400753212228622,4.0,9,0.380951311,2016,1,2,64849.75466,0
3071,29.0,5.0,10,0.017573332,2015,3,0,59083.56873,0
3072,21.0,1.0,6,0.382605813,2019,1,1,48131.763028208115,0
3073,11.0,2.0,10,0.658923505,2015,1,2,41091.3859,0
3074,21.0,4.0,6,0.602623019,2019,0,3,38737.50021,0
3075,13.0,2.0,6,0.420876219,2019,0,1,49204.80661,0
3076,23.0,4.0,6,0.419167399,2019,2,0,48870.14945,0
3077,24.0,4.0,5,0.169785417,2020,1,1,32994.47664,0
3078,20.0,2.0,10,0.399579126,2015,2,0,54103.52244,0
3079,17.0,5.0,10,0.615917106,2015,3,2,5618.791337,1
3080,21.0,1.0,4,-0.093534218,2021,2,2,22358.94361,0
3081,19.0,1.0,8,0.458242871,2017,1,2,72212.69647,0
3082,14.0,2.0,11,0.251246813,2014,2,0,51785.23399,0
3083,22.0,3.0,10,0.286728027,2015,1,0,56120.38092,0
3084,26.0,2.0,9,0.627145369,2016,2,1,66207.84083,0
3085,20.0,4.0,6,0.506386257,2019,0,1,16164.393,0
3086,21.0,2.0,14,0.416356506,2011,1,2,74320.01464,0
3087,15.0,2.0,12,1.039013032,2013,3,3,48131.763028208115,0
3088,15.0,1.0,9,0.4181208,2016,3,1,60106.30127,0
3089,14.0,0.0,14,0.679825394,2011,2,2,45596.03169,0
3090,20.0,1.0,13,0.983108098,2012,1,2,44146.22432,0
3091,19.0,2.0,7,0.720421459,2018,0,4,36378.11355,0
3092,17.0,3.0,3,0.769742887,2022,3,1,59453.42696,1
3093,19.0,6.0,14,0.237607734,2011,2,4,53251.87463,1
3094,12.0,3.0,10,0.320319389,2015,2,2,22600.79929,1
3095,24.0,3.0,10,0.501100327,2015,2,1,48520.94867,0
3096,15.0,0.0,14,0.476980085,2011,0,0,74486.66868,0
3097,25.0,2.0,4,0.378551111,2021,0,0,47208.26163,0
3098,22.0,0.0,14,0.090745774,2011,1,0,51846.45605,0
3099,23.0,2.0,7,0.544425913,2018,0,1,23800.32304,0
3100,10.0,4.0,5,0.438944781,2020,2,2,58316.77254,1
3101,13.0,6.0,12,0.53360283,2013,0,2,19501.62976,1
3102,25.0,1.0,4,-0.148399987,2021,3,1,38476.12621,0
3103,19.0,1.0,13,0.120114879,2012,1,3,62672.99801,0
3104,27.0,1.0,6,0.536655608,2019,1,0,50022.20726,0
3105,19.0,2.0,9,0.084909377,2016,2,0,26857.67348,1
3106,20.0,4.0,7,0.423794869,2018,2,1,27877.9061,1
3107,22.0,1.0,14,1.088782793,2011,1,1,47840.82317,0
3108,21.0,1.0,13,0.065390789,2012,0,2,29132.30621,0
3109,13.0,2.0,6,0.228314842,2019,3,2,48131.763028208115,1
3110,22.0,2.0,13,0.343123044,2012,1,0,48159.05823,0
3111,20.0,4.0,10,0.207900853,2015,0,0,73223.93845,0
3112,19.0,1.0,4,0.604846128,2021,1,0,57557.20723,0
3113,22.0,2.0,13,0.687877223,2012,1,0,57844.07777,0
3114,27.0,3.0,9,0.152447231,2016,0,1,49627.96016,0
3115,17.0,3.0,11,0.094093381,2014,0,1,43575.47722,0
3116,15.0,2.0,5,0.47629053,2020,4,2,60042.8395,1
3117,17.0,1.0,7,0.39283679,2018,1,0,46542.05432,0
3118,19.0,3.0,7,0.465328343,2018,4,0,34753.43559,1
3119,22.0,3.0,12,0.690714145,2013,1,0,36251.82044,0
3120,21.0,3.0,9,0.973995656,2016,4,1,48131.763028208115,0
3121,21.0,1.0,8,0.735214315,2017,2,4,66152.03436,0
3122,17.0,2.0,4,1.201283113,2021,0,0,60612.59679,0
3123,22.0,4.0,13,0.087483934,2012,0,1,47789.93988,0
3124,23.0,1.0,8,0.755510818,2017,2,1,37371.51445,0
3125,19.0,0.0,13,0.24222036,2012,1,2,66136.27217,0
3126,24.0,3.0,4,0.782603254,2021,0,4,81448.18456,0
3127,24.0,0.0,10,0.306273087,2015,3,2,52208.07094,0
3128,20.0,2.0,13,0.522014916,2012,2,1,90564.5199,0
3129,25.0,4.0,10,0.754471798,2015,2,2,46320.15795,0
3130,23.0,1.0,7,0.639598502,2018,3,0,36591.82829,0
3131,23.0,2.0,13,0.793747781,2012,0,1,61438.7878,0
3132,23.0,2.0,6,-0.059404997,2019,0,0,46060.46976,0
3133,25.0,6.0,13,0.69386348,2012,1,2,62710.18537,0
3134,14.0,0.0,9,0.33581941,2016,0,1,66741.21907,0
3135,15.0,2.0,14,0.76807432,2011,1,3,41860.62484,1
3136,16.0,2.0,7,-0.124999908,2018,0,1,22166.36313,0
3137,22.0,3.0,14,0.423874854,2011,0,0,38550.41169,0
3138,24.0,3.0,9,0.641998455,2016,2,3,48131.763028208115,0
3139,14.0,1.0,11,0.272446095,2014,0,1,48131.763028208115,0
3140,26.0,2.0,12,-0.237463661,2013,2,0,62972.75881,0
3141,17.0,0.0,13,0.245447629,2012,1,4,54439.55253,0
3142,22.0,2.0,11,0.311456794,2014,1,0,48131.763028208115,0
3143,19.0,2.0,7,0.59586034,2018,0,1,34520.13165,1
3144,20.0,1.0,5,0.04440153,2020,1,1,56120.24079,0
3145,14.0,4.0,6,1.003381199,2019,2,1,52801.50092,0
3146,25.0,1.0,14,0.580579417,2011,1,1,45121.30251,0
3147,19.0,1.0,7,1.174274436,2018,2,1,46734.50753,0
3148,18.0,3.0,12,0.177075027,2013,1,0,39255.69267,0
3149,22.0,1.0,8,0.138225928,2017,4,1,57740.73016,0
3150,20.0,3.0,8,0.567959832,2017,2,2,65873.4166,0
3151,14.0,4.0,7,0.270148364,2018,3,2,75015.23048,1
3152,24.0,2.0,13,0.824322775,2012,2,1,39701.42305,0
3153,18.0,2.0,14,0.033776191,2011,4,3,38751.84907,1
3154,27.0,1.0,5,0.456126402,2020,1,2,3773.588299,0
3155,20.0,0.0,10,0.809799181,2015,0,0,44454.87718,0
3156,21.0,3.0,6,0.759327058,2019,2,0,35842.70141,0
3157,12.0,2.0,8,-0.278367466,2017,2,2,51781.84927,1
3158,25.0,4.0,9,0.279958227,2016,0,0,20511.06902,0
3159,25.0,6.0,7,0.825411956,2018,0,2,53742.32603,0
3160,15.0,2.0,11,0.906329628,2014,0,1,48131.763028208115,0
3161,19.0,1.0,8,0.76539475,2017,1,0,55972.81302,0
3162,20.0,2.0,11,1.078971878,2014,0,1,54746.02241,0
3163,18.0,0.0,10,0.963828481,2015,2,0,46284.3465,0
3164,18.0,4.0,6,0.333908753,2019,2,0,48131.763028208115,0
3165,21.0,3.0,5,0.765932402,2020,0,1,74521.14755,0
3166,27.0,1.0,12,0.688502098,2013,1,4,48131.763028208115,0
3167,20.0,1.0,12,0.566633998,2013,0,2,50276.47732,0
3168,20.0,3.0,12,0.61487214,2013,1,0,56555.15416,0
3169,9.0,3.0,4,0.331121363,2021,0,5,59817.68715,1
3170,18.0,4.0,14,0.437907681,2011,0,1,26185.44372,0
3171,24.0,1.0,14,0.56567274,2011,1,0,71497.01018,0
3172,23.0,3.0,10,0.840104577,2015,1,1,66527.33872,0
3173,15.0,2.0,12,0.318831682,2013,2,1,61490.96102,0
3174,18.0,2.0,11,0.325729528,2014,1,6,37230.727,1
3175,27.0,2.0,8,0.094777218,2017,0,2,56709.85212,0
3176,17.0,1.0,7,0.783419488,2018,0,1,71775.65205,0
3177,17.0,2.0,12,0.731646228,2013,1,0,45867.6061,0
3178,21.0,3.0,10,0.229717153,2015,0,0,47215.3829,0
3179,28.0,2.0,5,0.988651612,2020,0,0,59282.67458,0
3180,12.0,6.0,9,0.533540105,2016,2,2,41514.07906,1
3181,24.0,2.0,14,0.567185934,2011,1,1,75634.37096,0
3182,24.0,2.0,13,0.535720724,2012,1,0,51006.39755,0
3183,15.0,0.0,12,0.261324387,2013,3,2,80943.27716,0
3184,17.0,1.0,12,0.767316825,2013,0,2,42661.87111,0
3185,25.0,2.0,11,0.730351215,2014,2,1,37419.05727,0
3186,13.0,3.0,13,0.347791581,2012,1,0,55072.37145,0
3187,22.0,1.0,12,0.630806299,2013,0,0,33437.35144,0
3188,24.0,3.0,7,0.627691097,2018,0,0,53322.18691,0
3189,13.400753212228622,2.0,5,0.651379673,2020,1,0,50187.48725,0
3190,13.0,2.0,4,0.42219992,2021,0,3,50057.59878,1
3191,23.0,0.0,13,0.629961474,2012,1,1,26426.27703,0
3192,28.0,2.0,7,0.018948183,2018,0,2,77263.54684,0
3193,25.0,1.0,11,0.934259949,2014,1,3,60950.42079,0
3194,14.0,4.0,6,0.018846978,2019,0,2,40111.3111,0
3195,14.400753212228622,5.0,11,0.276171577,2014,2,0,48131.763028208115,0
3196,19.0,5.0,4,0.574854178,2021,0,2,46558.3606,0
3197,17.0,0.0,10,0.54443121,2015,1,0,53529.96889,0
3198,17.0,1.0,14,0.472567094,2011,3,2,67703.77318,0
3199,24.0,4.0,6,0.719033902,2019,0,0,60524.1308,0
3200,14.0,2.0,13,0.542488474,2012,2,1,25481.22142,1
3201,26.0,5.0,6,0.251850168,2019,1,0,81716.42915,0
3202,18.0,3.0,9,0.691755492,2016,1,0,41908.93925,0
3203,23.0,3.0,8,0.503574882,2017,0,1,49255.22898,0
3204,18.0,3.0,6,0.091422291,2019,0,1,61458.86903,0
3205,25.0,2.0,11,0.439711068,2014,0,1,27346.53874,0
3206,11.0,2.0,10,0.143393482,2015,0,2,37933.56335,1
3207,21.0,3.0,13,0.774051645,2012,1,0,34868.67943,0
3208,19.0,4.0,12,0.081389716,2013,3,1,61022.16028,1
3209,10.0,1.0,4,0.268610534,2021,6,2,35015.51912,1
3210,24.0,1.0,14,0.865424144,2011,0,0,75696.08884,0
3211,27.0,3.0,8,0.915714096,2017,1,0,17216.21098,0
3212,33.0,1.0,12,0.767541302,2013,1,2,52249.60667,0
3213,22.0,1.0,4,0.916422423,2021,0,1,34709.39357,0
3214,25.0,1.0,8,0.788270477,2017,0,1,48131.763028208115,0
3215,20.0,2.0,14,0.630164193,2011,0,0,73676.54988,0
3216,15.0,2.0,5,0.362771313,2020,2,4,38564.57656,1
3217,13.0,4.0,6,0.143084974,2019,2,2,36528.35371,1
3218,10.0,4.0,11,0.454375211,2014,0,3,39643.0658,1
3219,23.0,5.0,14,0.240884713,2011,1,1,50158.18065,0
3220,22.0,3.0,10,0.482644571,2015,1,3,40016.6757,0
3221,22.0,4.0,8,0.716121246,2017,0,1,55905.22519,0
3222,21.0,3.0,7,0.667928201,2018,1,1,29477.09929,0
3223,28.0,2.0,9,0.505292582,2016,0,1,50334.01013,0
3224,18.0,0.0,14,0.298062551,2011,2,1,71870.10684,0
3225,12.0,2.0,8,0.379181872,2017,0,1,48131.763028208115,0
3226,18.0,2.0,5,0.168763536,2020,2,2,57644.54364,0
3227,21.0,1.0,10,0.240237692,2015,1,1,34554.3547,0
3228,10.0,2.0,7,0.197861466,2018,0,1,48131.763028208115,0
3229,22.0,2.0,7,0.737677745,2018,2,2,77183.73754,0
3230,18.400753212228622,3.0,5,0.121497088,2020,1,3,49312.8643,0
3231,22.0,1.0,12,0.312227978,2013,0,0,73267.19582,0
3232,15.0,2.0,5,0.301257639,2020,1,2,36367.834,0
3233,17.0,1.0,6,0.609279744,2019,1,0,81378.45677,1
3234,16.0,3.0,11,0.259849993,2014,0,0,50893.80837,0
3235,23.0,4.0,4,0.562078072,2021,1,4,61628.87501,0
3236,24.0,3.0,5,0.39171095,2020,0,0,35900.28671,0
3237,17.0,3.0,12,0.754044874,2013,3,1,31615.96902,1
3238,21.0,1.0,10,0.510772297,2015,0,3,60803.46524,0
3239,12.0,3.0,8,-0.142029647,2017,4,2,62243.5105,1
3240,18.0,2.0,11,-0.025584776,2014,3,4,63235.34411,0
3241,19.0,2.0,9,0.194621038,2016,0,1,63445.12994,0
3242,25.0,2.0,11,0.662462117,2014,0,0,44843.15192,0
3243,15.0,1.0,9,0.173759887,2016,1,1,44355.51339,0
3244,23.0,2.0,4,0.410219092,2021,0,1,71369.5193,0
3245,21.0,5.0,8,0.342232278,2017,1,2,30500.65899,1
3246,24.0,0.0,6,0.03776522,2019,2,5,34150.81275,1
3247,14.0,1.0,4,0.558139604,2021,1,0,65902.66855,0
3248,24.0,0.0,8,1.036918867,2017,0,0,31546.82807,0
3249,18.400753212228622,2.0,9,0.356281662,2016,0,1,68993.42581,0
3250,14.0,4.0,9,-0.234349489,2016,2,1,10445.09671,1
3251,11.0,1.0,8,0.291069119,2017,2,2,37815.67454,1
3252,16.0,3.0,8,-0.161411477,2017,0,1,33657.71557,0
3253,16.0,3.0,13,-0.004894162,2012,0,4,53058.3656,1
3254,23.0,4.0,11,0.424506954,2014,2,1,23581.42477,0
3255,26.0,3.0,9,0.473776857,2016,1,3,28909.04472,0
3256,24.0,4.0,14,0.749607328,2011,0,3,66095.7405,0
3257,27.0,3.0,10,0.254076656,2015,1,0,59227.11454,0
3258,19.0,2.0,8,0.255131831,2017,1,0,62384.52612,0
3259,19.0,2.0,10,0.705765793,2015,0,1,63496.0332,0
3260,14.0,4.0,14,0.190323302,2011,3,0,31302.75844,1
3261,29.0,2.0,7,0.015338342,2018,1,1,55790.84451,0
3262,17.0,3.0,8,0.591538972,2017,0,0,44940.44158,0
3263,28.0,2.0,14,0.715973386,2011,1,2,51411.66499,0
3264,25.0,1.0,13,0.800879329,2012,1,2,36059.35631,0
3265,14.0,4.0,12,0.313044321,2013,1,1,64049.35592,0
3266,19.0,1.0,9,0.475905313,2016,1,4,56771.4513,0
3267,22.0,2.0,12,0.990002143,2013,1,2,58801.71967,0
3268,15.0,1.0,6,0.362544433,2019,1,1,63000.94573,0
3269,21.0,1.0,5,0.61580113,2020,2,0,35472.59891,0
3270,16.0,2.0,13,-0.054718706,2012,1,1,49289.62757,0
3271,18.0,2.0,8,0.648736263,2017,0,1,34078.46542,0
3272,25.0,2.0,13,0.297986477,2012,1,0,38666.10682,0
3273,17.0,2.0,9,0.430612781,2016,0,3,57474.2678,0
3274,15.0,2.0,6,0.784357649,2019,0,0,57839.5396,0
3275,15.0,0.0,14,0.457425606,2011,0,1,13663.88903,0
3276,25.0,1.0,5,0.544035223,2020,0,1,52268.61764,0
3277,23.0,3.0,8,0.090286338,2017,0,1,41450.44348,0
3278,18.0,2.0,11,0.344543366,2014,2,0,81981.57427,0
3279,17.0,2.0,11,0.189944375,2014,4,2,31996.62048,1
3280,10.0,2.0,8,0.275209019,2017,3,2,44565.53122,1
3281,14.400753212228622,2.0,11,0.155757632,2014,1,1,38227.05625,1
3282,18.0,0.0,7,1.060056791,2018,0,2,41484.65644,0
3283,22.0,0.0,14,0.389920153,2011,2,1,24383.57093,0
3284,14.0,2.0,8,0.623645984,2017,0,1,40657.74474,0
3285,18.0,0.0,13,0.681140112,2012,0,2,71184.29823,0
3286,26.0,2.0,4,0.25390391,2021,1,0,54233.41053,0
3287,21.0,0.0,10,0.121103113,2015,1,2,40629.9565,0
3288,18.0,6.0,14,-0.064902598,2011,3,1,27564.70679,1
3289,23.0,1.0,4,0.411459838,2021,2,2,40966.70121,0
3290,20.0,3.0,5,0.238956791,2020,0,1,30173.85533,0
3291,22.0,1.0,4,0.721712257,2021,1,0,38545.85845,0
3292,19.0,1.0,7,0.419745126,2018,2,0,48131.763028208115,0
3293,21.0,3.0,5,0.551450579,2020,0,0,43748.07521,0
3294,33.0,2.0,13,0.224907649,2012,0,0,48131.763028208115,0
3295,18.0,0.0,10,0.403212331,2015,1,3,48131.763028208115,0
3296,25.0,1.0,11,0.59149062,2014,2,1,56030.50408,0
3297,15.0,4.0,14,0.41580359,2011,2,3,45587.35542,1
3298,14.0,1.0,11,0.325730094,2014,2,1,40666.32189,1
3299,21.0,0.0,11,0.544561791,2014,4,1,48131.763028208115,0
3300,14.0,2.0,10,0.046465508,2015,2,5,45806.66664,1
3301,15.0,4.0,12,0.587768545,2013,0,0,30791.5712,1
3302,18.0,4.0,5,0.444242238,2020,2,0,54619.71091,0
3303,20.0,7.0,11,0.847494368,2014,2,2,42511.33771,0
3304,19.0,1.0,12,-0.095550561,2013,2,1,56490.77237,0
3305,12.0,3.0,4,0.164848138,2021,2,2,40879.38456,1
3306,18.0,5.0,9,-0.444228626,2016,2,2,60110.6699,1
3307,19.0,2.0,7,0.366896307,2018,1,1,40155.32733,0
3308,15.0,3.0,14,0.350653782,2011,4,3,24713.28114,1
3309,21.400753212228622,2.0,10,0.661351581,2015,4,1,55207.17607,0
3310,7.0,5.0,8,0.272316739,2017,7,0,34992.33389,1
3311,19.0,2.0,4,1.08224154,2021,0,0,48131.763028208115,0
3312,13.0,2.0,6,-0.060762595,2019,4,3,20675.44646,1
3313,24.0,3.0,5,1.323140644,2020,0,0,64894.21527,0
3314,20.0,2.0,13,0.363425433,2012,1,0,38626.44551,0
3315,21.0,2.0,4,0.272214614,2021,1,2,81104.47093,0
3316,17.0,3.0,4,0.349988541,2021,3,2,55826.66352,1
3317,12.0,2.0,9,0.816215303,2016,1,2,39492.72396,1
3318,19.0,3.0,13,-0.132948825,2012,2,0,25218.28293,1
3319,10.0,7.0,9,-0.22619148,2016,3,5,17284.12452,1
3320,19.400753212228622,2.0,6,0.950663542,2019,1,1,67798.07314,0
3321,16.0,3.0,9,0.420416257,2016,0,2,59741.43324,0
3322,14.0,3.0,8,0.247120882,2017,1,2,63021.9972,0
3323,24.0,1.0,9,0.12696249,2016,3,0,23417.57515,0
3324,23.0,0.0,4,-0.062345635,2021,1,0,63284.50725,0
3325,20.0,2.0,5,0.37195305,2020,1,1,25456.60928,0
3326,17.0,3.0,7,0.686498281,2018,1,5,48166.83561,0
3327,20.0,1.0,9,1.069777956,2016,0,0,38835.68534,0
3328,29.0,1.0,9,0.585285583,2016,0,1,43140.31003,0
3329,22.0,2.0,8,0.526589187,2017,0,3,48131.763028208115,0
3330,14.0,2.0,10,0.522424073,2015,3,2,39878.89158,1
3331,15.0,1.0,11,0.224082769,2014,0,0,54389.22169,0
3332,13.0,4.0,5,0.032664073,2020,3,0,33888.31166,1
3333,19.0,2.0,12,0.687427172,2013,2,0,48131.763028208115,0
3334,16.0,2.0,5,0.898902828,2020,0,1,18757.23566,0
3335,20.0,2.0,11,0.468536217,2014,2,2,54396.33927,0
3336,16.0,1.0,9,0.187616127,2016,0,2,64722.73792,0
3337,19.0,2.0,11,0.845912647,2014,1,1,51722.92918,0
3338,23.0,0.0,4,0.343582506,2021,1,2,56161.57969,0
3339,19.0,3.0,13,-0.031807978,2012,1,1,28745.32009,0
3340,21.0,2.0,5,0.313738644,2020,0,0,29097.80878,0
3341,20.0,5.0,14,0.690798939,2011,0,0,28825.63008,0
3342,20.0,3.0,11,0.680900489,2014,1,2,73636.8138,0
3343,28.0,2.0,9,0.013012292,2016,0,1,37142.61115,0
3344,16.0,2.0,5,0.025362757,2020,1,2,42569.33231,0
3345,16.0,4.0,7,0.976169469,2018,4,3,32901.78762,1
3346,21.0,1.0,7,0.567074714,2018,0,2,57643.42411,0
3347,24.0,3.0,11,0.918121887,2014,1,0,45134.75597,0
3348,14.0,3.0,8,0.243677929,2017,4,2,41718.8398,1
3349,20.0,2.0,7,0.496499692,2018,3,0,51266.22246,0
3350,17.0,1.0,8,0.484642963,2017,0,1,53460.05193,0
3351,24.0,1.0,12,0.03447884,2013,2,0,59738.76566,0
3352,20.0,3.0,10,0.522336365,2015,1,0,46639.36063,0
3353,26.0,2.0,14,0.381362213,2011,1,1,67442.99776,0
3354,17.0,2.0,8,-0.081625685,2017,1,3,35416.19156,1
3355,24.0,2.0,14,0.279683936,2011,0,1,8411.058987,0
3356,8.0,2.0,12,1.080503978,2013,0,3,63303.86603,0
3357,24.0,3.0,10,0.189778285,2015,1,1,25675.23142,0
3358,25.0,3.0,11,0.556254367,2014,3,1,48131.763028208115,0
3359,19.0,0.0,10,0.811968755,2015,0,2,80201.79752,0
3360,19.0,3.0,5,0.448255367,2020,4,0,31105.0922,0
3361,18.0,1.0,8,-0.0350571,2017,2,0,33624.93978,0
3362,18.0,3.0,5,0.320785421,2020,1,2,57542.45883,0
3363,18.0,0.0,8,0.712590187,2017,2,1,52516.14449,0
3364,8.0,1.0,7,0.339606478,2018,2,2,79861.84816,1
3365,16.0,3.0,5,0.564320342,2020,1,1,46561.65956,0
3366,27.0,3.0,10,0.778063695,2015,2,1,67788.43284,0
3367,13.0,0.0,7,0.672351417,2018,2,2,65294.29317,0
3368,18.0,0.0,6,0.457192797,2019,0,1,50837.7639,0
3369,21.0,4.0,8,0.627834781,2017,2,1,53785.20166,0
3370,14.0,0.0,3,0.38448081,2022,2,1,24411.98364,0
3371,19.0,2.0,9,0.051089679,2016,0,1,52045.66303,0
3372,20.400753212228622,2.0,9,0.342429456,2016,2,4,42152.56562,1
3373,20.0,0.0,8,0.480390667,2017,1,2,51204.89119,0
3374,23.0,2.0,9,0.904242901,2016,2,0,35399.33041,0
3375,8.0,1.0,6,0.114776073,2019,2,1,35950.95305,1
3376,13.0,2.0,6,-0.108921248,2019,2,2,39451.00969,1
3377,15.0,3.0,10,0.367274706,2015,1,6,38897.15618,1
3378,15.0,0.0,4,0.561417578,2021,1,0,76150.22363,0
3379,23.0,1.0,8,0.382996781,2017,1,1,57014.37483,0
3380,20.0,0.0,5,0.593709713,2020,1,1,31478.8286,0
3381,22.400753212228622,2.0,9,0.818405429,2016,1,2,21932.77624,0
3382,18.0,0.0,7,0.382996327,2018,1,3,55962.39402,0
3383,16.0,0.0,11,0.058520388,2014,1,0,58955.22205,0
3384,12.0,3.0,11,0.866849017,2014,1,2,71407.11802,1
3385,19.0,0.0,8,0.287702452,2017,0,2,65683.29485,0
3386,17.0,3.0,4,0.388529268,2021,1,2,44599.57806,1
3387,23.0,2.0,11,0.987807373,2014,0,1,49583.28033,0
3388,19.0,2.0,11,0.67560675,2014,0,1,66738.89571,0
3389,21.0,2.0,12,0.639767016,2013,0,3,44385.33991,0
3390,23.0,0.0,7,0.023176318,2018,2,0,50182.17578,0
3391,22.0,0.0,8,0.560188315,2017,1,0,18429.58103,0
3392,15.0,1.0,10,0.209856805,2015,1,4,9110.403377,1
3393,20.400753212228622,3.0,13,0.759143098,2012,1,2,58168.4991,0
3394,10.0,1.0,12,0.612046805,2013,1,2,41086.90072,0
3395,22.0,2.0,13,0.631591149,2012,2,1,54358.56159,0
3396,15.0,0.0,9,0.163678425,2016,3,1,74333.78594,0
3397,19.0,2.0,8,0.267476016,2017,1,1,63268.48597,0
3398,24.0,1.0,10,0.295382576,2015,1,1,39545.19916,0
3399,19.0,1.0,4,0.600877174,2021,0,1,13479.17595,0
3400,21.0,4.0,7,0.564696348,2018,1,1,57142.10803,0
3401,23.0,2.0,4,0.279075315,2021,3,0,44184.9617,0
3402,23.0,3.0,10,-0.199841739,2015,1,2,47594.93505,0
3403,20.0,1.0,11,0.347166101,2014,0,1,29462.78778,0
